面積,周長,長軸長度,短軸長度,偏心率,凸殼面積,延伸比率,米種類
14184,479.234009,197.4643097,92.0752106,0.884633064,14537,0.60383141,1
14826,514.531982,219.3729401,86.8857574,0.918222845,15170,0.54307693,1
14025,475.957001,197.3919067,91.7545624,0.885397613,14423,0.67990112,1
13814,477.585998,198.9030762,89.6753998,0.892599881,14168,0.69097638,1
16156,495.713989,197.2743073,105.5379791,0.84486419,16434,0.70940548,1
11539,434.341003,178.9283295,83.0377808,0.885791183,11788,0.7086097,2
13264,447.947998,175.3849792,98.2975845,0.828176439,13502,0.66095275,2
14276,492.839996,208.8769531,88.1210861,0.906651497,14706,0.58245611,1
15448,521.317993,224.8905334,88.7365112,0.918863118,15847,0.70538813,1
15540,516.315979,217.3872223,92.473465,0.905012071,16084,0.63247865,1
12206,441.285004,186.7603149,83.657547,0.894063294,12404,0.59051764,2
15168,504.980011,212.8260345,91.6198196,0.902594566,15432,0.58365399,1
12822,459.681,190.302597,87.4113388,0.888266683,13167,0.6559239,2
10986,425.127014,172.678833,83.5490875,0.875155926,11450,0.7299183,2
10937,411.958008,165.007782,85.2615509,0.856159091,11135,0.62497145,2
13424,481.174988,195.9000244,89.3052368,0.890045583,13950,0.65855575,1
12397,435.949005,174.2316895,91.8964768,0.849593341,12761,0.64306462,2
15269,496.688995,210.4518127,92.709198,0.897740543,15474,0.80668849,1
13919,472.227997,194.6864014,91.6257553,0.882329345,14169,0.70138574,1
12924,474.424011,203.019928,81.8221588,0.915188849,13150,0.53573203,1
12162,454.776001,191.1208038,82.3174286,0.902490914,12493,0.7452206,1
15373,522.210999,229.4937286,86.341568,0.926527798,15757,0.67160332,1
13172,450.290008,178.6181183,95.8207169,0.843928456,13499,0.63632852,2
11358,430.791992,177.4564819,82.1193695,0.886484742,11546,0.75039643,2
12646,473.855988,204.0325165,79.8977432,0.920138478,12949,0.67603976,2
15545,516.869019,217.1186829,92.2469406,0.90525496,16019,0.65748846,1
14424,497.769989,210.743103,88.5170975,0.907513142,14920,0.55820435,1
10144,416.151001,173.6658173,75.3547058,0.900958002,10414,0.57040036,2
13560,479.199005,197.5580292,88.7722855,0.89335686,14033,0.69176614,1
12993,466.239014,199.0335236,83.4830399,0.907782078,13230,0.78664404,1
12476,452.757996,192.3231201,83.6725693,0.900400281,12654,0.80641198,2
10468,427.713989,182.20401,74.5276566,0.912519097,10672,0.53992158,2
12233,425.181,170.946106,92.0129089,0.842780828,12388,0.64275956,2
11184,419.475006,172.6215057,83.5508881,0.875061333,11347,0.60865307,2
13501,485.756012,205.7710114,84.9083939,0.910896301,13896,0.65852112,1
12357,447.390991,186.2878571,85.0143051,0.889795303,12602,0.76362628,2
11779,440.976013,191.8824768,78.7344284,0.911938787,11918,0.5837546,2
10847,417.670013,168.3577728,82.8708496,0.870464802,11152,0.6241082,2
11678,423.675995,173.4139404,86.4670715,0.86682266,11839,0.62110412,2
12239,473.514008,208.0478973,75.6064377,0.931629777,12622,0.5171991,1
10364,417.102997,171.7311554,78.3807754,0.889766753,10737,0.57120812,2
12494,437.218994,179.2800751,89.5073013,0.866452456,12729,0.70523822,2
13203,469.466003,199.3418579,85.3895721,0.903609395,13431,0.60155821,1
11999,440.669006,176.7019043,88.9408646,0.86408931,12483,0.64684635,2
13484,480.786011,204.2075958,84.9012909,0.909474492,13827,0.6585592,1
10509,405.057007,166.5041046,81.1501236,0.873192132,10722,0.67443204,2
13422,474.954987,196.4542542,88.8505936,0.891880512,13817,0.5598098,1
10128,403.725006,166.9629517,78.2474747,0.883383036,10383,0.6722421,2
13605,466.937012,191.5222321,91.732048,0.877835155,13919,0.61201078,1
12622,458.274994,189.6963348,86.5405884,0.88987422,13019,0.76441377,2
15119,508.342011,213.379303,91.2533569,0.903940618,15612,0.72377807,1
10262,412.768005,166.6488037,80.3259582,0.876167119,10554,0.57580519,2
12411,466.028015,204.5133972,78.2959824,0.923814535,12707,0.53056598,1
13825,483.200012,205.7550354,86.9825974,0.906247139,14023,0.73958164,2
12916,471.196014,201.0029144,82.6547394,0.911539912,13199,0.55703628,1
11915,433.283997,178.5229034,86.5072556,0.87475121,12101,0.6263141,2
12899,456.0,184.9993744,90.2358475,0.872976124,13167,0.6836443,2
11782,433.737,182.7408142,83.0475235,0.890769541,12083,0.75656587,2
14934,488.270996,201.0799561,95.9795837,0.878729284,15193,0.65037888,1
12503,446.311005,177.3373718,91.1587677,0.857765317,12777,0.62936676,2
14263,489.446014,205.8117828,89.5090866,0.900475144,14637,0.66317946,1
14071,479.092987,197.4049683,92.3009872,0.883955121,14398,0.59899539,1
10940,421.174011,179.4857635,78.2193451,0.900045037,11097,0.80146521,2
10588,404.324005,163.6620789,83.9691544,0.858350217,10756,0.61486644,2
14713,493.212006,206.9161224,91.648468,0.896558344,15162,0.59403264,1
13983,483.667999,201.4852142,89.0570145,0.897013724,14320,0.56749189,1
15151,496.192993,207.931488,93.9630203,0.892071545,15547,0.76139504,1
14362,479.931,202.702652,90.706749,0.894290566,14606,0.5914669,1
11497,438.910004,179.6929169,82.8430557,0.887386739,11820,0.57439047,2
12149,455.562012,191.4457245,82.05867,0.903481901,12510,0.7142269,1
11553,428.696991,170.7067413,87.529068,0.858540833,11845,0.60106134,2
13377,472.960998,199.9407806,86.682869,0.901133001,13685,0.79483068,1
13385,460.825012,192.6461487,89.7134857,0.884947598,13595,0.61275405,1
11377,429.385986,172.5396423,85.8843384,0.867311478,11746,0.73542339,2
12950,468.570007,196.6167908,84.8003159,0.902209818,13584,0.76180953,1
11084,435.144989,180.9138947,79.5682983,0.898089349,11451,0.6079421,2
11975,434.911011,176.5402832,87.2852173,0.869222581,12216,0.76031744,2
13557,483.908997,206.2037201,84.3873062,0.912425697,13845,0.55258012,1
11621,444.661987,188.6421967,79.0662918,0.907924533,11849,0.61985278,2
11856,456.421997,201.0033722,75.4210815,0.9269346,12027,0.71646118,1
14960,482.140015,199.5439758,96.2182007,0.876066387,15149,0.61186093,2
12699,458.013,192.5944977,85.2038574,0.896817684,12965,0.59065116,1
10737,414.471985,170.4575806,81.1702881,0.879342139,10986,0.61179489,2
14149,474.951996,195.3551025,93.3352661,0.878483713,14454,0.60569352,1
14573,493.779999,209.3558197,89.4375076,0.904155552,14847,0.65058035,1
13189,482.367004,203.7174377,84.4148712,0.910107434,13635,0.59635556,1
13253,473.441986,198.6106567,85.918869,0.901586175,13535,0.68997294,1
11742,437.903015,182.2570648,83.0041809,0.890274823,11974,0.58889616,2
15285,495.838989,206.3328857,94.7910309,0.888225198,15517,0.66886926,1
11255,442.618012,189.4968414,76.365181,0.915204704,11500,0.77535135,2
14421,507.804993,213.8856812,86.8762436,0.913792789,14881,0.6509434,1
10724,421.697998,168.3685303,83.7353287,0.867559373,10988,0.59445679,2
13361,456.744995,183.1962738,93.6411056,0.859490454,13610,0.68560141,2
15126,500.114014,209.1668091,93.814209,0.89377588,15496,0.70603061,1
13237,466.002991,197.9048004,85.7095718,0.90135318,13445,0.59241855,1
12292,457.286011,194.8883209,80.9909363,0.909558356,12561,0.56382734,1
11189,427.471008,176.9429932,81.4293366,0.88781476,11422,0.59911114,2
10761,429.018005,183.5671082,75.2278519,0.91217041,11031,0.57879734,1
10896,419.38501,174.1399689,80.5483627,0.886593401,11145,0.5896104,2
16011,525.06897,222.9464569,92.3824539,0.910108268,16298,0.55663329,1
12509,464.509003,201.5314941,79.6508102,0.918583214,12703,0.54481709,1
14682,505.031006,219.886322,86.0415039,0.920263171,15155,0.55291104,1
10360,427.332001,187.5741882,70.7257919,0.926190853,10525,0.54323316,2
12651,467.565002,200.0503693,81.172699,0.913979053,12991,0.59411102,1
10025,400.510986,167.5635223,77.0786514,0.887920678,10181,0.59502614,2
11623,424.359009,167.4039917,90.1330109,0.842679143,11990,0.76026946,2
12345,448.769012,180.5204926,88.8428497,0.870511413,12676,0.59499711,2
13923,488.708008,209.7374573,85.7160797,0.912676513,14165,0.53422606,1
11580,428.709015,173.4880829,86.639183,0.866374075,11921,0.74777216,2
13513,473.102997,196.2790833,89.5160294,0.889946461,13867,0.74938995,1
12041,427.290008,174.1454468,88.9172592,0.859823167,12291,0.63467216,2
13321,473.993012,199.2725677,85.928833,0.90225035,13758,0.56456876,1
13404,468.214996,191.5484161,90.5382996,0.881242037,13804,0.70651484,1
13368,487.550995,202.5396271,86.572937,0.904045105,13965,0.71824628,1
13677,494.63501,219.5995636,79.6316605,0.931936264,13936,0.53209615,1
11211,410.575989,162.8713989,88.590126,0.839132667,11408,0.64342284,2
13818,475.016998,198.4992065,89.0957031,0.893608809,14008,0.5960145,1
13680,473.085998,194.9403839,91.2250519,0.883747637,14077,0.77948719,1
14966,490.743012,207.6394196,92.1642227,0.896092832,15158,0.78884673,1
10873,416.040985,170.9129791,82.1000595,0.877070487,11085,0.6453585,2
15746,503.230988,204.8744354,99.4487076,0.874284983,16171,0.7530368,1
12974,469.27301,197.6331635,84.7321167,0.903430641,13219,0.68645501,1
9882,392.296997,161.193985,78.2104797,0.874406099,10097,0.65906364,2
11279,426.212006,168.4024658,86.9297256,0.85646677,11651,0.66090471,2
12895,461.582001,189.0320282,88.7639084,0.882894874,13267,0.76719421,2
14256,492.927002,209.8032074,87.6903686,0.90846318,14730,0.70226604,1
12262,443.166992,190.6796417,82.1251297,0.902496636,12404,0.61816901,2
10651,411.002991,167.1800995,82.5065231,0.869735122,10893,0.6750539,2
9080,396.540008,165.6870117,70.2522278,0.905659556,9387,0.5780862,2
12253,437.942993,177.7510529,89.3897552,0.86434871,12595,0.61492521,2
14944,490.044006,201.3465424,96.046318,0.878892481,15305,0.6106571,1
13589,483.884003,205.3547516,85.4103241,0.909403026,13883,0.54574299,1
10852,433.644989,177.9626312,80.4523544,0.891980231,11315,0.77608526,2
14734,507.283997,217.8244476,86.6587601,0.917455852,15039,0.68137252,1
15811,514.377991,218.731369,93.1643753,0.904755831,16135,0.81867135,1
11077,417.321991,175.9575806,80.5766296,0.888987184,11246,0.67133331,2
15026,504.471985,212.4759827,91.1334534,0.903346419,15285,0.72240382,1
15713,518.452026,218.7672577,92.4291763,0.906362891,16038,0.58351904,1
11490,424.562012,172.4064636,85.8881988,0.867077827,11733,0.61427426,2
11635,436.334015,179.3974915,84.0184021,0.883550167,11920,0.66592264,2
12008,433.234009,184.1274109,83.7060394,0.890690923,12129,0.64403325,2
11302,418.200989,167.575058,86.9564362,0.854828656,11591,0.62355864,2
14305,491.161011,207.8712921,88.6097107,0.904595017,14633,0.57952517,1
12408,454.390991,191.8965302,83.0334778,0.901538372,12664,0.58390588,2
12025,447.22699,184.9146423,84.1479721,0.890458822,12373,0.64702719,2
12972,467.380005,194.5290833,86.5066757,0.895680606,13425,0.774679,1
13927,479.355011,202.7936249,88.4832153,0.899790823,14264,0.77085292,1
15133,503.218994,216.5750275,89.4761429,0.910666823,15359,0.59261435,1
12368,449.858002,182.7323761,87.2639084,0.878604412,12722,0.60866141,2
12801,459.424011,195.0993347,84.7996063,0.900600255,13058,0.76160163,1
14947,506.651001,214.3443146,89.5269012,0.908595145,15364,0.56299674,1
10767,410.622986,166.0231781,83.886795,0.862960398,10978,0.77216005,2
13665,472.515991,199.54422,87.684639,0.898279488,13944,0.71142232,1
16603,513.52301,213.5202637,99.9615326,0.883643985,16922,0.60890454,1
9360,399.391998,171.0101776,70.2310638,0.911777914,9533,0.69230771,2
13148,481.721985,201.5188904,84.5415344,0.907745302,13572,0.62374878,1
12723,460.880005,185.7547455,89.1693497,0.877247632,13302,0.67499602,2
12503,449.598999,184.014328,88.2584992,0.877471745,12803,0.7816329,2
11568,429.548004,174.5865631,85.2039185,0.872825444,11800,0.60187304,2
15371,497.665008,212.7489319,92.4655685,0.900612533,15587,0.81207734,1
11108,416.834015,166.3365936,86.4592438,0.854297161,11420,0.68001223,2
11745,426.765991,179.015274,84.0251388,0.88299942,11904,0.68539918,2
12684,461.358002,198.2021179,81.8942795,0.910646796,12912,0.54710144,1
9216,384.34201,163.291626,72.2607956,0.896755636,9352,0.62477118,2
14723,490.709015,205.4171295,92.499733,0.892876327,15013,0.57019478,2
11303,423.954987,173.8369598,83.3764877,0.877473772,11527,0.61968201,2
12580,479.217011,208.4237518,77.7403412,0.92783463,12879,0.5730685,1
12396,443.153992,184.8018341,86.4686585,0.883781731,12546,0.5870986,2
15815,506.290008,210.5045776,96.5023575,0.888728678,16112,0.79584342,1
14880,502.881012,217.9986572,87.5546112,0.915802419,15129,0.57669949,1
14968,514.801025,220.223999,87.7353439,0.917215526,15438,0.74091673,1
14990,507.785004,213.4854584,90.1763229,0.906409383,15318,0.56591666,1
12053,440.977997,180.0957489,86.7628479,0.876303434,12351,0.59048599,2
12635,439.083008,171.228714,94.8141785,0.832697392,12929,0.63111889,2
12575,456.752991,188.6798553,85.9819717,0.890131891,12936,0.73927104,1
13334,470.523987,194.3191986,89.2918549,0.888171971,13738,0.62430942,1
14561,493.529999,208.6929626,89.7052918,0.902903438,14986,0.77205724,1
15488,507.882996,206.6395264,96.8720779,0.883305728,15968,0.60255212,1
12153,451.210998,187.7691956,83.6488342,0.89528811,12497,0.7064876,1
12434,454.893005,193.157959,82.8585968,0.903319657,12652,0.70367855,1
11307,437.880005,181.0375824,80.6636429,0.895250618,11662,0.71845216,2
11746,436.950012,185.2539063,81.1539612,0.898941457,11926,0.58948106,2
13455,467.197998,195.9285736,88.5191727,0.892122746,13723,0.75352824,1
10453,421.515991,171.9844513,78.8269958,0.888778031,10701,0.57898527,2
11501,439.537994,182.6630707,81.6210251,0.894614279,11878,0.58333331,2
10895,411.589996,167.4412231,84.2587814,0.864161789,11155,0.68625599,2
14031,494.265015,213.7095184,84.466095,0.918578804,14265,0.73886257,1
11287,419.917999,170.1075592,85.7270355,0.863728285,11557,0.66969264,2
12599,450.20401,184.9691467,87.2517242,0.881753981,12818,0.73643911,2
11285,425.755005,175.4243927,82.9513855,0.881136894,11525,0.75028259,2
12549,456.934998,193.39151,83.701355,0.901486218,12905,0.79706556,1
11601,416.645996,165.7809906,89.8961029,0.840211928,11782,0.64521688,2
17198,520.992004,209.9702148,105.6705856,0.864132345,17586,0.606161,1
12164,436.609009,180.3756561,86.5332489,0.877411187,12351,0.63719225,2
11850,434.622009,180.0014496,84.9884491,0.88151598,12073,0.79211229,2
12990,469.480011,200.5154114,83.4303513,0.909328222,13214,0.70121455,1
14461,483.56601,202.3530579,91.6520386,0.891545415,14718,0.74541235,1
15123,518.257996,226.3814392,85.8407822,0.925320268,15378,0.63691878,1
12274,453.128998,190.9840393,82.7113113,0.901355624,12466,0.56035429,2
11659,429.714996,173.3482819,87.5477829,0.863096058,11912,0.60876149,2
13537,467.587006,199.5731506,86.7298279,0.900634885,13745,0.7306239,2
14444,491.144012,203.5071869,91.6026993,0.892967999,14773,0.57794493,1
10567,398.59201,161.4571533,83.7670212,0.854884148,10720,0.64112365,2
12226,436.222992,178.544754,87.9895325,0.870134115,12400,0.6133855,2
14627,498.072998,205.7875366,92.4283142,0.893459201,15091,0.60552245,1
10516,409.557007,168.5202332,80.2409134,0.879364073,10726,0.63640767,2
10662,408.28299,162.6809845,84.3632889,0.85502845,10934,0.65314871,2
13279,483.657989,201.3382263,85.475502,0.905410647,13691,0.5763455,1
10820,424.781006,178.7657623,78.0785599,0.89957583,11081,0.71485204,2
13111,457.018005,188.3343353,90.1302338,0.878052115,13323,0.77944237,2
15071,494.13501,200.5948334,97.3932877,0.874224246,15575,0.68921208,1
14818,499.359985,208.8755035,91.9107742,0.897984743,15204,0.57541162,1
14693,484.562988,199.6199951,94.8076096,0.880017936,15034,0.60916251,1
10689,416.255005,170.6242371,80.4848556,0.881754696,10892,0.62692082,2
11415,438.929993,184.5671082,80.0994186,0.900919914,11745,0.79106027,2
13731,489.058014,212.4354553,82.9146728,0.92068553,14014,0.59172594,1
16000,515.380981,215.714325,94.9548035,0.897905767,16289,0.67365587,1
12558,453.229004,192.4563904,84.1114273,0.899441361,12747,0.78684211,2
11900,442.423004,184.0609436,83.1640472,0.892104626,12119,0.60387701,2
12220,465.686005,200.1741638,79.0418472,0.918738961,12588,0.57438308,1
10803,411.309998,165.2231293,84.7822037,0.858306348,11098,0.64307398,2
14836,495.105011,208.5952759,91.3899994,0.898915946,15164,0.60055053,1
12671,448.838013,180.4714355,90.6984406,0.86454004,12963,0.6616019,2
11122,410.987,165.0363159,87.1431427,0.849229395,11379,0.71386391,2
11606,432.313995,185.7037354,80.2800827,0.901728928,11756,0.83274734,2
13024,469.647003,193.9221497,87.5140457,0.892380178,13422,0.53956419,2
12282,430.760986,173.7422485,90.918602,0.852151036,12484,0.66439468,2
10980,428.084015,181.8733521,77.5638046,0.904500961,11174,0.58280253,2
10746,423.990997,177.9532471,78.1218796,0.898485959,10942,0.5814935,2
11742,439.756012,183.1005554,83.1566086,0.890921056,12016,0.57222223,2
12235,443.455994,187.6625366,83.7517242,0.894888878,12442,0.65832663,2
14571,489.730988,202.3937683,92.9420853,0.888325572,14884,0.58489883,1
13699,480.729004,197.9709167,89.9490738,0.890820742,14178,0.67204672,1
11756,438.774994,184.1353455,82.2666397,0.894647539,11969,0.6567598,2
11290,427.589996,180.1384125,80.4260712,0.894799471,11427,0.57251519,2
12906,449.790985,180.6758881,92.4682236,0.859110177,13278,0.63592017,2
14700,506.463989,215.4302979,87.7600784,0.913262725,15050,0.70754719,1
13919,482.348999,204.2942505,87.6540527,0.90327698,14274,0.7489776,1
14969,515.098022,222.0448456,87.4366837,0.91920495,15269,0.54621422,1
11234,425.931,176.3019867,82.101532,0.884949505,11452,0.65557891,2
12720,472.234009,201.6408539,82.2284164,0.913072884,13352,0.74507964,1
14617,495.450012,207.3158875,90.7074661,0.899202526,14950,0.63790697,1
10937,424.585998,177.1670532,79.7570038,0.892938018,11103,0.59521091,1
11387,434.792999,182.1069336,80.4681854,0.897077501,11612,0.56471932,2
11701,432.976013,184.5192261,81.0047913,0.898484826,11887,0.76010132,2
10638,407.662994,166.2076263,82.3642349,0.868579268,10912,0.64945054,2
10860,411.846008,165.193985,85.3247757,0.856279552,11212,0.75197339,2
14786,505.389008,214.2183838,89.4265671,0.908697546,15177,0.7341609,1
9908,432.769012,188.1876831,67.695343,0.933059335,10205,0.61168045,1
13584,478.057007,203.8369446,85.4274216,0.90794152,13877,0.67632562,1
14289,502.813995,216.6083832,85.5693817,0.918663085,14612,0.54100406,1
10655,417.973999,177.5075836,77.1575928,0.90058881,10822,0.73356283,2
